objective_job_similarity,experience_years,education_match,certification_overlap,matching_skills,matched_score
0.08322382,0.0,1,-1,0,0.543333333
-0.02847659,0.0,0,0,0,0.583333333
0.30263674,0.0,1,-1,0,0.716666667
0.03128174,0.0,1,0,0,0.85
0.24130853,0.0,0,0,0,0.21
0.30672896,0.0,0,-1,0,0.85
0.062068526,0.0,0,-1,0,0.75
0.19463024,0.0,-1,-1,-1,0.783333333
-0.00038320245,0.0,1,-1,0,0.6833333333333332
0.19256641,0.0,0,-1,0,0.316666667
0.0952279,0.0,1,-1,0,0.726666667
0.087313324,0.0,1,-1,0,0.75
0.011710586,0.0,1,-1,0,0.6833333333333332
0.29380855,0.0,0,-1,-1,0.85
0.030097,0.0,0,0,0,0.683333333
0.29674965,0.0,0,-1,0,0.643333333
0.13294403,0.0,0,-1,0,0.716666667
0.1193866,0.0,0,0,0,0.583333333
0.14599225,0.0,0,-1,0,0.736666667
0.1581894,0.0,0,-1,0,0.65
0.18672338,0.0,-1,-1,-1,0.783333333
0.023681022,0.0,0,-1,0,0.65
0.017507132,0.0,0,0,0,0.516666667
-0.01772029,0.0,-1,-1,0,0.316666667
0.21090734,0.0,0,-1,0,0.816666667
0.021317014,0.0,0,-1,-1,0.416666667
0.02304371,0.0,0,-1,0,0.58
0.19846317,0.0,-1,-1,-1,0.85
0.045349445,0.0,-1,-1,-1,0.3499999999999999
0.19321138,0.0,0,-1,0,0.826666667
0.017507132,0.0,1,-1,0,0.6
0.36281183,0.0,1,-1,1,0.85
0.017507132,0.0,0,-1,0,0.473333333
0.008800279,0.0,-1,-1,-1,0.7166666666666667
0.021317014,0.0,1,-1,0,0.3499999999999999
0.2007091,0.0,-1,-1,0,0.45
0.008013582,0.0,0,-1,0,0.85
0.33174774,0.0,0,-1,0,0.8033333333333333
-0.100579485,0.0,0,-1,0,0.85
0.06499856,0.0,0,-1,0,0.783333333
0.0850343,0.0,1,0,0,0.85
-0.00038320245,0.0,1,-1,0,0.783333333
0.1567539,0.0,1,-1,0,0.65
0.1765375,0.0,0,-1,-1,0.65
0.041736126,0.0,0,0,3,0.77
0.3450275,0.0,1,0,0,0.85
0.026869461,0.0,1,-1,-1,0.6
0.059839968,0.0,0,-1,-1,0.716666667
-0.010831006,0.0,0,-1,0,0.45
0.023681022,0.0,1,-1,0,0.873333333
0.20644829,0.0,1,-1,-1,0.783333333
0.1393351,0.0,0,-1,0,0.343333333
0.27594507,0.0,0,-1,0,0.56
0.07244309,0.0,1,-1,0,0.573333333
0.044875897,0.0,0,-1,0,0.65
0.008800279,0.0,-1,-1,-1,0.85
0.02583443,0.0,0,-1,0,0.76
0.2330338,0.0,1,-1,1,0.85
-0.010831006,0.0,1,0,0,0.85
0.1967544,0.0,0,-1,-1,0.85
0.059839968,0.0,0,-1,-1,0.716666667
0.08322382,0.0,1,-1,0,0.583333333
0.019399567,0.0,1,0,0,0.2166666666666666
0.18377124,0.0,0,0,1,0.85
0.0850343,0.0,0,0,0,0.85
0.24256283,0.0,0,-1,0,0.55
0.02583443,0.0,0,0,0,0.85
0.33302456,0.0,-1,-1,-1,0.716666667
-0.01772029,0.0,-1,-1,0,0.4399999999999999
0.11008665,0.0,1,-1,0,0.643333333
0.16123796,0.0,1,0,0,0.65
0.11061442,0.0,1,-1,1,0.85
0.39398372,0.0,0,-1,-1,0.85
0.15701291,0.0,1,0,0,0.65
0.020289632,0.0,1,-1,0,0.65
0.17450222,0.0,0,-1,2,0.85
0.14231269,0.0,1,-1,0,0.683333333
0.21857232,0.0,0,-1,0,0.683333333
0.019399567,0.0,1,-1,0,0.65
0.0009832308,0.0,0,-1,0,0.76
0.045349445,0.0,-1,-1,-1,0.5499999999999999
0.023681022,0.0,1,-1,0,0.816666667
0.44757414,0.0,-1,-1,-1,0.85
0.05987769,0.0,0,-1,-1,0.65
0.008013582,0.0,0,-1,0,0.6833333333333332
-0.100579485,0.0,1,-1,0,0.3499999999999999
0.021317014,0.0,1,0,0,0.783333333
-0.00038320245,0.0,0,-1,0,0.803333333
0.19558439,0.0,0,-1,0,0.716666667
0.19902791,0.0,1,-1,0,0.783333333
0.041736126,0.0,-1,-1,0,0.4
0.1260393,0.0,1,-1,0,0.726666667
0.094382904,0.0,1,-1,0,0.6166666666666666
0.29573208,0.0,1,-1,0,0.85
-0.03478033,0.0,1,-1,0,0.716666667
0.21847312,0.0,0,-1,0,0.816666667
0.062068526,0.0,1,0,0,0.65
0.03128174,0.0,1,0,0,0.8033333333333333
0.22779942,0.0,1,0,0,0.816666667
0.055153593,0.0,0,0,0,0.596666667
0.13347128,0.0,0,-1,0,0.65
0.055153593,0.0,0,-1,0,0.383333333
-0.02847659,0.0,0,-1,0,0.716666667
0.29175544,0.0,0,0,0,0.85
0.017507132,0.0,1,-1,0,0.45
-0.02847659,0.0,0,-1,0,0.543333333
-0.01772029,0.0,-1,-1,0,0.683333333
-0.02847659,0.0,1,-1,0,0.8166666666666668
0.024094902,0.0,0,-1,0,0.65
0.3698376,0.0,1,-1,-1,0.783333333
0.14313981,0.0,0,-1,0,0.516666667
0.20609932,0.0,0,-1,0,0.583333333
0.041736126,0.0,1,-1,0,0.5499999999999999
0.02583443,0.0,1,-1,0,0.816666667
0.044875897,0.0,1,-1,0,0.6833333333333332
0.044875897,0.0,1,-1,0,0.65
-0.02847659,0.0,0,-1,0,0.583333333
0.038029455,0.0,0,-1,0,0.65
0.059839968,0.0,0,-1,-1,0.7833333333333333
0.020289632,0.0,0,-1,0,0.8166666666666668
0.0850343,0.0,0,-1,0,0.683333333
-0.02847659,0.0,1,0,0,0.6033333333333334
-0.100579485,0.0,0,-1,1,0.75
0.008800279,0.0,-1,-1,-1,0.8166666666666668
0.023681022,0.0,0,0,0,0.816666667
0.07814573,0.0,0,-1,0,0.35
0.019399567,0.0,0,-1,0,0.65
0.19637206,0.0,1,-1,0,0.75
0.026869461,0.0,1,-1,-1,0.683333333
0.015451735,0.0,0,-1,0,0.65
0.3736376,0.0,1,-1,0,0.683333333
0.026869461,0.0,1,-1,-1,0.783333333
0.045349445,0.0,-1,-1,-1,0.2333333333333333
0.038029455,0.0,0,-1,0,0.783333333
0.020289632,0.0,0,-1,0,0.85
0.2376899,0.0,0,-1,0,0.716666667
0.059839968,0.0,0,-1,-1,0.783333333
0.11576817,0.0,0,-1,0,0.683333333
0.5279001,0.0,0,-1,2,0.75
0.11682863,0.0,1,0,0,0.65
0.2147903,0.0,1,-1,0,0.683333333
0.21675351,0.0,-1,-1,-1,0.65
0.07952002,0.0,0,-1,0,0.65
0.16669294,0.0,1,-1,0,0.75
0.24658178,0.0,0,-1,0,0.85
0.27394998,0.0,0,-1,0,0.65
0.26583982,0.0,0,0,0,0.62
0.17065912,0.0,0,-1,1,0.85
0.1090298,0.0,1,-1,0,0.65
0.06853366,0.0,0,-1,-1,0.3999999999999999
0.03128174,0.0,0,-1,0,0.85
0.020289632,0.0,-1,-1,1,0.55
0.020289632,0.0,0,-1,0,0.65
0.026869461,0.0,0,-1,-1,0.563333333
0.37718025,0.0,0,-1,0,0.576666667
0.17266223,0.0,1,0,0,0.623333333
-0.03478033,0.0,0,-1,1,0.783333333
0.17069605,0.0,1,-1,0,0.716666667
-0.03478033,0.0,1,-1,0,0.714999333
0.24379896,0.0,0,0,0,0.726666667
0.044875897,0.0,0,-1,0,0.75
0.02583443,0.0,0,-1,0,0.45
-0.0026802393,0.0,0,-1,0,0.65
0.017507132,0.0,1,-1,0,0.7166666666666667
0.021317014,0.0,0,-1,0,0.726666667
0.03128174,0.0,1,-1,1,0.85
0.30649367,0.0,-1,-1,-1,0.85
0.017507132,0.0,0,-1,0,0.556666667
0.18763866,0.0,1,0,0,0.736666667
0.3317606,0.0,0,0,0,0.85
0.062068526,0.0,1,-1,0,0.85
0.05987769,0.0,1,-1,-1,0.673333333
0.15863113,0.0,0,-1,0,0.333333333
0.32990646,0.0,0,-1,0,0.783333333
0.15976682,0.0,0,-1,0,0.333333333
0.20095155,0.0,1,0,0,0.85
0.023681022,0.0,1,-1,0,0.85
-0.01662821,0.0,1,-1,0,0.3499999999999999
0.041736126,0.0,1,-1,0,0.683333333
0.099616304,0.0,1,-1,0,0.736666667
0.14217047,0.0,1,-1,0,0.783333333
0.008013582,0.0,0,-1,0,0.716666667
-0.100579485,0.0,0,0,0,0.783333
0.019399567,0.0,0,-1,0,0.65
0.14656313,0.0,0,-1,0,0.75
-0.010831006,0.0,0,-1,0,0.85
-0.100579485,0.0,1,-1,0,0.37
0.038029455,0.0,0,-1,0,0.683333333
0.16265285,0.0,0,-1,0,0.816666667
-0.02847659,0.0,1,0,0,0.7833333333333333
0.44012636,0.0,0,-1,1,0.85
0.23830664,0.0,0,-1,0,0.346666667
0.038029455,0.0,0,-1,0,0.783333333
0.14097135,0.0,0,0,0,0.65
0.05987769,0.0,0,-1,-1,0.7166666666666667
0.041736126,0.0,0,-1,0,0.65
0.24157035,0.0,1,-1,0,0.726666667
0.020289632,0.0,0,-1,0,0.8933333333333332
0.08322382,0.0,1,-1,0,0.7166666666666667
0.05987769,0.0,1,-1,-1,0.65
0.07664099,0.0,0,-1,0,0.916666667
0.19657673,0.0,0,-1,0,0.35
0.008800279,0.0,-1,-1,-1,0.85
0.16953123,0.0,-1,-1,0,0.3466666666666667
-0.03478033,0.0,1,-1,0,0.3499999999999999
0.20629153,0.0,0,-1,0,0.55
0.10270639,0.0,0,-1,0,0.65
0.27228943,0.0,0,-1,-1,0.816666667
0.025616482,0.0,0,-1,0,0.45
-0.01662821,0.0,1,-1,0,0.795
-0.01772029,0.0,-1,-1,0,0.3666666666666667
0.41671142,0.0,0,-1,1,0.816666667
0.059839968,0.0,1,-1,-1,0.45
0.038029455,0.0,1,0,0,0.75
0.05987769,0.0,1,-1,-1,0.8266666666666667
-0.100579485,0.0,0,-1,0,0.85
0.27173552,0.0,1,-1,0,0.826666667
0.0850343,0.0,0,-1,0,0.85
0.019399567,0.0,-1,-1,0,0.816666667
0.2572338,0.0,0,0,0,0.683333333
0.1320192,0.0,0,-1,0,0.416666667
0.008800279,0.0,-1,-1,-1,0.873333333
0.11258064,0.0,1,-1,-1,0.65
0.27684867,0.0,-1,-1,-1,0.816666667
0.37549615,0.0,1,-1,-1,0.85
0.041736126,0.0,1,0,1,0.6933333333333334
0.038029455,0.0,1,-1,0,0.65
0.22460562,0.0,0,-1,0,0.65
0.22483245,0.0,0,-1,0,0.65
0.1782619,0.0,1,0,1,0.85
0.13322967,0.0,0,-1,0,0.65
0.0850343,0.0,1,-1,0,0.85
0.15418944,0.0,0,-1,0,0.483333333
0.0850343,0.0,0,-1,0,0.65
0.078841105,0.0,1,0,0,0.65
0.28798133,0.0,0,-1,0,0.85
0.3417102,0.0,-1,-1,-1,0.85
0.019399567,0.0,1,-1,0,0.3499999999999999
0.1792316,0.0,0,-1,0,0.716666667
0.06535415,0.0,0,0,0,0.35
0.062068526,0.0,1,0,0,0.616666667
-0.010831006,0.0,1,0,0,0.783333333
-0.01772029,0.0,-1,-1,1,0.85
-0.100579485,0.0,0,-1,0,0.65
0.03128174,0.0,0,-1,0,0.8166666666666668
0.25132567,0.0,1,-1,0,0.6433333333333334
0.026869461,0.0,1,-1,-1,0.716666667
0.4059648,0.0,0,-1,0,0.75
0.095566265,0.0,0,-1,0,0.516666667
0.09393089,0.0,0,-1,0,0.5
0.038029455,0.0,1,-1,0,0.793333333
0.008013582,0.0,0,-1,1,0.783333333
0.019399567,0.0,1,-1,0,0.5499999999999999
0.28309622,0.0,0,-1,0,0.783333333
0.023681022,0.0,1,0,1,0.8933333333333334
0.008800279,0.0,-1,-1,-1,0.85
0.021317014,0.0,1,-1,0,0.44
0.02583443,0.0,0,-1,0,0.7933333333333333
0.05987769,0.0,1,-1,-1,0.65
0.0759971,0.0,0,-1,0,0.25
0.0850343,0.0,0,-1,0,0.65
0.19993553,0.0,1,0,0,0.683333333
0.0850343,0.0,0,-1,0,0.65
0.044875897,0.0,1,0,0,0.616666667
0.041736126,0.0,0,0,0,0.65
0.020289632,0.0,0,-1,0,0.816666667
0.22081932,0.0,0,-1,0,0.45
0.008013582,0.0,0,-1,1,0.716666667
0.42403412,0.0,0,-1,1,0.85
0.13493755,0.0,0,-1,0,0.626666667
0.07613321,0.0,1,-1,0,0.716666667
0.16512829,0.0,0,-1,0,0.65
0.062068526,0.0,1,0,0,0.55
0.044875897,0.0,1,-1,0,0.3999999999999999
0.0850343,0.0,0,-1,0,0.6933333333333334
0.020289632,0.0,0,-1,0,0.55
0.08322382,0.0,1,-1,0,0.683333333
0.19493443,0.0,0,-1,-1,0.85
0.026869461,0.0,0,-1,-1,0.65
0.19021799,0.0,0,-1,0,0.85
0.18399599,0.0,0,-1,0,0.793333333
0.2257495,0.0,0,0,0,0.78
0.30699462,0.0,1,-1,-1,0.793333333
0.09523452,0.0,0,-1,0,0.416666667
-0.100579485,0.0,0,-1,0,0.6833333333333332
-0.01662821,0.0,1,0,0,0.3666666666666666
0.14042085,0.0,1,-1,-1,0.75
-0.00038320245,0.0,0,-1,0,0.85
0.1792663,0.0,0,-1,0,0.416666667
0.12898782,0.0,0,-1,0,0.35
0.1337837,0.0,0,-1,0,0.583333333
0.021317014,0.0,1,-1,0,0.783333333
0.020289632,0.0,0,-1,0,0.65
0.017507132,0.0,1,0,0,0.5499999999999999
0.1280078,0.0,0,-1,-1,0.783333333
-0.01662821,0.0,0,-1,0,0.816666667
-0.05705136,0.0,1,-1,0,0.35
-0.100579485,0.0,1,0,1,0.5833333333333334
0.024835313,0.0,1,0,0,0.9166666666666666
-0.00038320245,0.0,0,0,0,0.783333333
0.026869461,0.0,1,-1,-1,0.5166666666666667
-0.100579485,0.0,1,-1,0,0.693333333
0.2688821,0.0,0,0,0,0.65
0.055153593,0.0,1,-1,0,0.716666667
0.31403428,0.0,1,-1,1,0.793333333
0.017507132,0.0,1,0,0,0.483333333
-0.100579485,0.0,0,-1,0,0.85
0.13996917,0.0,0,-1,0,0.65
0.06699866,0.0,0,-1,0,0.616666667
-0.02847659,0.0,0,-1,0,0.513333333
0.02583443,0.0,0,-1,0,0.41
0.033077054,0.0,0,-1,0,0.783333333
0.22462845,0.0,-1,-1,0,0.516666667
0.2943589,0.0,0,-1,0,0.65
0.041736126,0.0,0,-1,0,0.68
0.29444805,0.0,-1,-1,-1,0.793333333
0.03128174,0.0,0,-1,0,0.783333333
0.02583443,0.0,0,-1,0,0.35
0.08014693,0.0,0,-1,0,0.3666666666666667
0.17705716,0.0,-1,-1,0,0.283333333
0.3697032,0.0,0,-1,0,0.683333333
0.06853002,0.0,0,-1,0,0.683333333
0.008013582,0.0,1,-1,0,0.45
0.1115012,0.0,0,0,0,0.85
0.0850343,0.0,0,-1,0,0.7833333333333333
0.055153593,0.0,0,0,0,0.683333333
0.2520558,0.0,0,-1,0,0.44
0.13998799,0.0,0,-1,0,0.683333333
0.25701997,0.0,1,-1,0,0.826666667
0.20171946,0.0,0,-1,0,0.483333333
0.09985327,0.0,0,-1,0,0.35
-0.03478033,0.0,1,-1,0,0.3833333333333333
0.11705486,0.0,0,-1,0,0.686666667
0.024835313,0.0,0,-1,0,0.816666667
0.105983436,0.0,0,-1,0,0.35
0.4047071,0.0,-1,-1,-1,0.85
0.21275106,0.0,0,-1,0,0.65
0.12312926,0.0,1,-1,0,0.716666667
0.02583443,0.0,1,-1,0,0.75
-0.010831006,0.0,0,-1,0,0.65
0.03128174,0.0,0,-1,0,0.65
0.2431948,0.0,0,-1,0,0.816666667
0.04012243,0.0,0,-1,0,0.55
0.020289632,0.0,0,-1,0,0.483333333
0.32003808,0.0,0,-1,2,0.783333333
0.017507132,0.0,1,-1,0,0.6033333333333334
0.017507132,0.0,1,-1,0,0.5833333333333334
0.17530781,0.0,0,-1,0,0.75
0.0850343,0.0,0,-1,0,0.85
0.19688694,0.0,-1,0,0,0.65
0.03128174,0.0,0,-1,1,0.716666667
0.026869461,0.0,0,-1,-1,0.75
0.28052688,0.0,0,-1,0,0.783333333
0.13548508,0.0,-1,-1,0,0.516666667
0.044875897,0.0,1,0,0,0.383333
0.25344974,0.0,0,-1,0,0.75
0.20468909,0.0,-1,-1,-1,0.75
0.30197626,0.0,0,-1,0,0.65
0.02583443,0.0,1,-1,0,0.85
0.055153593,0.0,1,-1,0,0.75
0.28052115,0.0,0,0,0,0.65
-0.02847659,0.0,0,-1,0,0.65
0.14005563,0.0,0,0,0,0.726666667
0.115498304,0.0,0,0,0,0.61
0.021317014,0.0,1,-1,0,0.683333
-0.02847659,0.0,1,-1,0,0.65
0.28398487,0.0,0,-1,1,0.75
0.2318258,0.0,-1,-1,-1,0.716666667
0.21048474,0.0,0,-1,-1,0.85
0.1219559,0.0,1,-1,-1,0.85
0.0850343,0.0,0,0,0,0.65
0.103406355,0.0,0,0,0,0.35
0.055153593,0.0,1,0,1,0.683333333
0.23665494,0.0,0,-1,0,0.783333333
0.22373156,0.0,0,-1,1,0.85
0.021317014,0.0,0,-1,1,0.816666667
0.058259882,0.0,0,-1,0,0.45
-0.03478033,0.0,1,0,0,0.683333333
0.026869461,0.0,0,-1,-1,0.65
-0.02847659,0.0,0,-1,0,0.75
0.026869461,0.0,0,-1,-1,0.65
-0.01662821,0.0,0,-1,0,0.7833333333333333
0.08322382,0.0,0,-1,0,0.626666667
0.062068526,0.0,1,0,0,0.6833333333333332
0.038029455,0.0,0,-1,0,0.636666667
0.017507132,0.0,0,-1,0,0.45
0.1559533,0.0,0,-1,0,0.693333333
0.023681022,0.0,0,0,0,0.7799999999999999
0.25475836,0.0,1,-1,0,0.65
0.03128174,0.0,1,0,0,0.75
0.038029455,0.0,1,-1,0,0.626666667
0.2772113,0.0,-1,-1,-1,0.85
0.13245659,0.0,0,-1,0,0.85
0.4035682,0.0,0,-1,0,0.85
0.23660257,0.0,0,0,0,0.516666667
0.17452015,0.0,1,0,0,0.683333333
0.03128174,0.0,1,-1,0,0.583333333
-0.010831006,0.0,0,-1,0,0.726666667
0.23853683,0.0,0,-1,0,0.683333333
0.055153593,0.0,1,-1,0,0.65
-0.019830521,0.0,0,-1,0,0.65
0.062068526,0.0,0,0,0,0.683333333
0.2066415,0.0,0,0,0,0.716666667
0.03128174,0.0,0,-1,0,0.6
0.008013582,0.0,0,0,0,0.5066666666666667
-0.01662821,0.0,1,-1,0,0.85
-0.02847659,0.0,1,0,0,0.75
0.017507132,0.0,0,-1,0,0.7166666666666667
0.059839968,0.0,0,-1,-1,0.85
0.29233977,0.0,0,0,0,0.726666667
0.24789643,0.0,1,-1,1,0.8733333333333334
0.038029455,0.0,1,-1,0,0.62
0.20337875,0.0,-1,-1,0,0.376666667
0.05987769,0.0,0,-1,-1,0.693333333
0.25994503,0.0,1,-1,0,0.85
-0.038036916,0.0,0,0,0,0.5
0.35087076,0.0,-1,-1,-1,0.85
-0.02847659,0.0,1,-1,0,0.7166666666666667
0.12614691,0.0,1,-1,-1,0.8266666666666667
-0.010831006,0.0,0,-1,0,0.793333333
-0.03478033,0.0,0,-1,1,0.816666667
0.08217707,0.0,0,-1,0,0.85
0.29174104,0.0,0,-1,0,0.416666667
0.1976502,0.0,0,-1,0,0.62
0.02583443,0.0,1,-1,0,0.85
-0.00038320245,0.0,1,-1,0,0.76
0.059839968,0.0,0,-1,-1,0.716666667
-0.01662821,0.0,1,-1,0,0.3499999999999999
0.07032526,0.0,0,-1,0,0.52
0.07941769,0.0,0,-1,0,0.35
0.4051637,0.0,0,0,0,0.85
0.08322382,0.0,1,-1,0,0.65
-0.02847659,0.0,0,0,0,0.65
0.05987769,0.0,0,-1,-1,0.85
0.05987769,0.0,0,-1,-1,0.7166666666666667
0.029153775,0.0,0,-1,0,0.783333333
0.109219104,0.0,1,-1,0,0.583333333
0.019399567,0.0,0,-1,0,0.35
0.041736126,0.0,1,-1,0,0.65
0.08322382,0.0,1,0,0,0.85
-0.01772029,0.0,-1,0,0,0.483333333
0.023681022,0.0,1,-1,0,0.85
0.055153593,0.0,1,-1,0,0.6
0.21650311,0.0,1,-1,0,0.75
0.3094039,0.0,1,0,0,0.453333333
0.023681022,0.0,0,-1,0,0.793333333
0.31075478,0.0,0,-1,0,0.416666667
0.23020712,0.0,0,-1,0,0.493333333
0.40700915,0.0,0,-1,1,0.35
0.059839968,0.0,0,-1,-1,0.783333333
-0.010831006,0.0,0,-1,0,0.793333333
0.29770067,0.0,0,-1,1,0.75
0.14317629,0.0,0,-1,0,0.65
-0.02847659,0.0,1,-1,0,0.45
0.21013987,0.0,1,-1,0,0.65
0.02583443,0.0,0,-1,0,0.8033333333333333
-0.03478033,0.0,0,-1,0,0.716666667
0.25989985,0.0,0,-1,0,0.643333333
0.11768456,0.0,1,0,0,0.65
0.0850343,0.0,1,-1,0,0.85
0.16133332,0.0,0,0,1,0.826666667
0.19280207,0.0,0,-1,0,0.583333333
0.062068526,0.0,1,-1,0,0.716666
0.017507132,0.0,1,-1,0,0.8166666666666668
-0.03478033,0.0,1,-1,0,0.616666667
0.06542145,0.0,0,-1,0,0.35
0.19948736,0.0,0,-1,0,0.333333333
-0.00038320245,0.0,0,-1,1,0.85
0.09989543,0.0,0,-1,0,0.85
0.25488234,0.0,0,-1,-1,0.716666667
0.2110135,0.0,0,-1,0,0.85
0.16376576,0.0,-1,0,0,0.313333333
0.2161836,0.0,0,-1,0,0.85
0.10350191,0.0,1,-1,0,0.5499999999999999
0.3523373,0.0,0,-1,0,0.9366666666666666
0.27833772,0.0,0,-1,0,0.75
0.08996324,0.0,0,-1,0,0.65
0.14663665,0.0,0,0,0,0.62
0.026869461,0.0,1,-1,-1,0.5499999999999999
0.062068526,0.0,0,-1,0,0.65
0.008013582,0.0,1,0,0,0.85
0.1050809,0.0,1,-1,0,0.85
0.020289632,0.0,0,0,1,0.85
0.31759232,0.0,0,-1,2,0.85
0.045349445,0.0,-1,-1,-1,0.85
0.05987769,0.0,1,-1,-1,0.65
0.05987769,0.0,0,-1,-1,0.65
0.024835313,0.0,0,-1,0,0.676666667
0.08972797,0.0,0,-1,0,0.383333333
0.21645033,0.0,0,-1,-1,0.85
0.16456589,0.0,0,-1,0,0.75
0.20763256,0.0,0,-1,1,0.556666667
0.19258033,0.0,1,-1,-1,0.85
0.22144286,0.0,0,-1,0,0.333333333
0.29948717,0.0,0,0,1,0.683333333
0.1929388,0.0,0,-1,0,0.65
0.11527209,0.0,0,-1,0,0.316666667
0.03631529,0.0,0,-1,0,0.55
0.1997152,0.0,0,-1,0,0.693333333
0.09975973,0.0,1,-1,0,0.533333333
-0.00038320245,0.0,0,-1,0,0.76
-0.010831006,0.0,0,-1,0,0.76
0.02583443,0.0,1,-1,0,0.75
0.021317014,0.0,1,-1,0,0.3499999999999999
0.13227308,0.0,0,-1,0,0.45
0.28745782,0.0,0,-1,0,0.35
0.4675154,0.0,-1,-1,-1,0.85
0.055153593,0.0,0,-1,0,0.35
0.25353426,0.0,0,-1,0,0.683333333
0.05987769,0.0,1,-1,-1,0.916666667
0.29063162,0.0,0,-1,-1,0.716666667
0.024835313,0.0,1,-1,0,0.6833333333333332
-0.01662821,0.0,1,0,0,0.8033333333333333
0.14878993,0.0,0,0,0,0.1999999999999999
0.059839968,0.0,1,-1,-1,0.55
-0.010831006,0.0,1,-1,0,0.65
0.07861825,0.0,0,-1,0,0.85
0.024583608,0.0,0,-1,0,0.716666667
0.021317014,0.0,1,0,0,0.35
0.021317014,0.0,0,-1,0,0.316666667
-0.01662821,0.0,1,-1,0,0.883333333
0.18625206,0.0,0,0,0,0.623333333
0.18642405,0.0,0,-1,0,0.803333333
0.24569711,0.0,0,-1,0,0.533333333
0.28210628,0.0,1,-1,0,0.693333333
0.22939073,0.0,1,0,0,0.483333333
0.12502533,0.0,1,-1,0,0.516666667
0.35896468,0.0,0,-1,0,0.77
0.041736126,0.0,1,-1,0,0.536666667
0.068371266,0.0,-1,-1,0,0.516666667
0.12442813,0.0,1,0,0,0.583333333
0.023681022,0.0,1,-1,0,0.783333333
-0.010831006,0.0,1,0,0,0.4933333333333333
0.3590598,0.0,1,-1,0,0.826666667
0.3006792,0.0,1,-1,0,0.85
0.05987769,0.0,-1,-1,-1,0.75
0.020289632,0.0,0,0,0,0.85
0.13689357,0.0,0,-1,0,0.85
-0.00038320245,0.0,1,-1,0,0.783333333
0.024835313,0.0,1,-1,0,0.716666667
0.18084924,0.0,1,0,0,0.69
0.008013582,0.0,0,-1,0,0.6
0.03128174,0.0,0,-1,0,0.683333333
0.33632886,0.0,0,-1,0,0.693333333
0.05987769,0.0,0,-1,-1,0.683333333
0.0850343,0.0,1,-1,0,0.85
0.02583443,0.0,0,-1,0,0.8266666666666667
0.020289632,0.0,1,0,0,0.86
0.18633819,0.0,0,-1,0,0.8266666666666667
0.22417453,0.0,1,0,0,0.85
0.045349445,0.0,-1,-1,-1,0.65
0.2723363,0.0,1,-1,0,0.85
0.08322382,0.0,0,-1,0,0.7166666666666667
0.0905195,0.0,0,-1,0,0.816666667
0.044875897,0.0,0,-1,0,0.65
0.041736126,0.0,1,-1,0,0.783333333
0.059839968,0.0,0,-1,-1,0.416666667
0.013870695,0.0,1,-1,0,0.873333333
0.041736126,0.0,0,-1,0,0.61
0.14753737,0.0,1,0,0,0.65
0.045349445,0.0,-1,-1,-1,0.65
0.020289632,0.0,0,-1,0,0.343333333
0.059839968,0.0,0,-1,-1,0.85
0.26379332,0.0,1,-1,-1,0.6833333333333332
0.2689813,0.0,0,-1,-1,0.85
0.1238509,0.0,1,-1,0,0.65
0.1350279,0.0,0,0,0,0.793333333
0.07256031,0.0,1,-1,-1,0.7266666666666667
0.02583443,0.0,0,-1,0,0.75
0.24227501,0.0,0,0,0,0.416666667
0.020289632,0.0,0,0,0,0.7600000000000001
0.26883703,0.0,1,-1,0,0.783333333
0.30131766,0.0,0,-1,0,0.533333333
0.18092212,0.0,0,-1,0,0.716666667
0.020289632,0.0,0,-1,0,0.683333333
0.27921456,0.0,0,-1,0,0.683333333
0.020289632,0.0,0,-1,0,0.65
0.1339671,0.0,0,-1,2,0.85
-0.01662821,0.0,1,0,0,0.52
0.13207403,0.0,0,-1,0,0.683333333
0.038029455,0.0,1,-1,1,0.75
-0.03478033,0.0,0,-1,0,0.65
-0.010831006,0.0,1,-1,1,0.793333333
0.1702192,0.0,1,0,0,0.35
-0.00038320245,0.0,1,-1,1,0.85
0.03128174,0.0,1,-1,0,0.716666667
0.059839968,0.0,1,-1,-1,0.65
0.1797303,0.0,0,-1,0,0.683333333
0.4135315,0.0,0,-1,-1,0.793333333
0.05987769,0.0,1,-1,-1,0.65
0.20488574,0.0,0,-1,0,0.683333333
-0.01772029,0.0,-1,0,0,0.45
0.008800279,0.0,-1,-1,-1,0.85
0.045349445,0.0,-1,-1,-1,0.2166666666666666
0.09522197,0.0,1,-1,0,0.85
0.055153593,0.0,1,-1,1,0.626666667
0.08322382,0.0,0,-1,0,0.383333333
0.19852877,0.0,0,-1,1,0.65
0.055738762,0.0,1,-1,-1,0.783333333
0.024835313,0.0,1,-1,0,0.85
0.044875897,0.0,1,-1,0,0.726666667
0.2671329,0.0,0,-1,0,0.85
0.23002872,0.0,0,-1,0,0.85
0.041736126,0.0,0,0,0,0.626666667
0.017507132,0.0,0,0,0,0.493333333
0.021317014,0.0,1,-1,0,0.65
0.062068526,0.0,1,-1,0,0.616666667
0.055153593,0.0,0,0,1,0.45
0.4044236,0.0,0,-1,0,0.75
0.18589596,0.0,0,-1,0,0.75
0.25857687,0.0,0,0,0,0.693333333
-0.01772029,0.0,-1,-1,0,0.65
0.12734027,0.0,1,-1,0,0.7600000000000001
0.020289632,0.0,0,-1,0,0.55
0.044875897,0.0,1,0,0,0.8166666666666668
0.026869461,0.0,1,-1,-1,0.716666667
